project_id	case_id	case_submitter_id	sample_id	sample_submitter_id	portion_id	portion_submitter_id	analyte_id	analyte_submitter_id	a260_a280_ratio	amount	analyte_quantity	analyte_type	analyte_type_id	analyte_volume	concentration	experimental_protocol_type	normal_tumor_genotype_snp_match	ribosomal_rna_28s_16s_ratio	rna_integrity_number	spectrophotometer_method	state	well_number
TCGA-BRCA	db4bc6aa-2e7d-4bcb-8519-a455f624d33b	TCGA-BH-A18Q	93eb97b3-918f-42b8-8d3d-34715d09e491	TCGA-BH-A18Q-11A	ecc8f23c-5bc6-40ea-9b1c-d19da33ee03f	TCGA-BH-A18Q-11A-34	543855eb-d085-4264-adfc-492dd12d3fa9	TCGA-BH-A18Q-11A-34D	2.0	'--	'--	DNA	D	'--	0.17	aDNA Preparation Type	Yes	'--	'--	UV Spec	released	'--
TCGA-BRCA	db4bc6aa-2e7d-4bcb-8519-a455f624d33b	TCGA-BH-A18Q	93eb97b3-918f-42b8-8d3d-34715d09e491	TCGA-BH-A18Q-11A	ecc8f23c-5bc6-40ea-9b1c-d19da33ee03f	TCGA-BH-A18Q-11A-34	f15c0931-fe74-4ba7-8ae5-84cbec2f1a05	TCGA-BH-A18Q-11A-34W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	Repli-G	Yes	'--	'--	'--	released	'--
TCGA-BRCA	db4bc6aa-2e7d-4bcb-8519-a455f624d33b	TCGA-BH-A18Q	f225775e-e46f-4d1d-8b13-042e9776dd72	TCGA-BH-A18Q-01A	cc658492-96da-41b3-9c1d-e49daada2e54	TCGA-BH-A18Q-01A-12	7f38979a-fb2a-4476-85e1-1feffce1afb6	TCGA-BH-A18Q-01A-12R	1.84	'--	'--	RNA	R	'--	0.16	mirVana (Allprep DNA) RNA	Yes	1.6	8.9	UV Spec	released	'--
TCGA-BRCA	db4bc6aa-2e7d-4bcb-8519-a455f624d33b	TCGA-BH-A18Q	f225775e-e46f-4d1d-8b13-042e9776dd72	TCGA-BH-A18Q-01A	cc658492-96da-41b3-9c1d-e49daada2e54	TCGA-BH-A18Q-01A-12	bf84e07c-7ee6-48a6-bee9-154000704294	TCGA-BH-A18Q-01A-12W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	Repli-G	Yes	'--	'--	'--	released	'--
TCGA-BRCA	db4bc6aa-2e7d-4bcb-8519-a455f624d33b	TCGA-BH-A18Q	f225775e-e46f-4d1d-8b13-042e9776dd72	TCGA-BH-A18Q-01A	cc658492-96da-41b3-9c1d-e49daada2e54	TCGA-BH-A18Q-01A-12	d5aa013b-23b2-4357-b3ce-5e37a637051d	TCGA-BH-A18Q-01A-12D	1.93	'--	'--	DNA	D	'--	0.16	aDNA Preparation Type	Yes	'--	'--	UV Spec	released	'--
TCGA-BRCA	d13fb44b-291b-4ea4-920c-142daa8d1989	TCGA-AC-A5EH	049340e0-5ac8-4e7f-9c92-971b1200abae	TCGA-AC-A5EH-01A	02144bb9-6373-4c2c-abad-53a47642dea9	TCGA-AC-A5EH-01A-11	b6c36fb7-00d5-4edc-9c47-4b501a332b15	TCGA-AC-A5EH-01A-11D	'--	'--	'--	DNA	D	'--	0.15	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	'--
TCGA-BRCA	d13fb44b-291b-4ea4-920c-142daa8d1989	TCGA-AC-A5EH	049340e0-5ac8-4e7f-9c92-971b1200abae	TCGA-AC-A5EH-01A	02144bb9-6373-4c2c-abad-53a47642dea9	TCGA-AC-A5EH-01A-11	d3533d8b-af0d-476a-8db8-ad13b9edfa8a	TCGA-AC-A5EH-01A-11W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	Repli-G	Yes	'--	'--	'--	released	'--
TCGA-BRCA	d13fb44b-291b-4ea4-920c-142daa8d1989	TCGA-AC-A5EH	049340e0-5ac8-4e7f-9c92-971b1200abae	TCGA-AC-A5EH-01A	02144bb9-6373-4c2c-abad-53a47642dea9	TCGA-AC-A5EH-01A-11	dbf89cf4-2561-48d0-89a9-0881267c84cd	TCGA-AC-A5EH-01A-11R	1.82	'--	'--	RNA	R	'--	0.17	mirVana (Allprep DNA) RNA	Yes	1.73	9.4	UV Spec	released	'--
TCGA-BRCA	d13fb44b-291b-4ea4-920c-142daa8d1989	TCGA-AC-A5EH	85bbbbcf-5ec5-4a27-87de-7745f286e077	TCGA-AC-A5EH-10A	67e9c484-bd8a-4121-8e5f-86edf9c165c2	TCGA-AC-A5EH-10A-01	48852f26-b062-4f29-a3ad-320c719705c4	TCGA-AC-A5EH-10A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	Repli-G	Yes	'--	'--	'--	released	'--
TCGA-BRCA	d13fb44b-291b-4ea4-920c-142daa8d1989	TCGA-AC-A5EH	85bbbbcf-5ec5-4a27-87de-7745f286e077	TCGA-AC-A5EH-10A	67e9c484-bd8a-4121-8e5f-86edf9c165c2	TCGA-AC-A5EH-10A-01	eb49d365-a201-44b5-a850-254b998e2222	TCGA-AC-A5EH-10A-01D	'--	'--	'--	DNA	D	'--	0.15	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	'--
TCGA-BRCA	dbf6f981-15cc-40ad-91ac-a66360405fbd	TCGA-A7-A4SE	3440b3eb-511e-4904-873d-7a05d88fe879	TCGA-A7-A4SE-01A	01a589a8-9408-4010-832b-2750b28fa5a2	TCGA-A7-A4SE-01A-11	2a284aa0-2fa6-483b-9973-fe9cd594cf3f	TCGA-A7-A4SE-01A-11D	'--	'--	'--	DNA	D	'--	0.17	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	'--
TCGA-BRCA	dbf6f981-15cc-40ad-91ac-a66360405fbd	TCGA-A7-A4SE	3440b3eb-511e-4904-873d-7a05d88fe879	TCGA-A7-A4SE-01A	01a589a8-9408-4010-832b-2750b28fa5a2	TCGA-A7-A4SE-01A-11	568a5596-12ef-44f6-b620-350eae9946aa	TCGA-A7-A4SE-01A-11R	1.8	'--	'--	RNA	R	'--	0.15	mirVana (Allprep DNA) RNA	Yes	1.7	8.8	UV Spec	released	'--
TCGA-BRCA	dbf6f981-15cc-40ad-91ac-a66360405fbd	TCGA-A7-A4SE	3440b3eb-511e-4904-873d-7a05d88fe879	TCGA-A7-A4SE-01A	01a589a8-9408-4010-832b-2750b28fa5a2	TCGA-A7-A4SE-01A-11	dde7c4fe-c87d-4d35-a9ab-ea018a6d94ea	TCGA-A7-A4SE-01A-11W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	Repli-G	Yes	'--	'--	'--	released	'--
TCGA-BRCA	dbf6f981-15cc-40ad-91ac-a66360405fbd	TCGA-A7-A4SE	34a3be36-73bc-4fcb-a352-92363de95c9e	TCGA-A7-A4SE-11A	3d36b14d-3d98-4ad6-b0a2-6d02f81ad414	TCGA-A7-A4SE-11A-61	21549038-e171-4984-a4ab-0456011b39e4	TCGA-A7-A4SE-11A-61W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	Repli-G	Yes	'--	'--	'--	released	'--
TCGA-BRCA	dbf6f981-15cc-40ad-91ac-a66360405fbd	TCGA-A7-A4SE	34a3be36-73bc-4fcb-a352-92363de95c9e	TCGA-A7-A4SE-11A	3d36b14d-3d98-4ad6-b0a2-6d02f81ad414	TCGA-A7-A4SE-11A-61	e5bf2500-8afb-4e98-aa3e-9818e8097b0e	TCGA-A7-A4SE-11A-61D	'--	'--	'--	DNA	D	'--	0.15	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	'--
TCGA-BRCA	dbf6f981-15cc-40ad-91ac-a66360405fbd	TCGA-A7-A4SE	92fa6663-422f-4653-9b28-ad2209cdc35a	TCGA-A7-A4SE-10A	6d334bd5-4027-4c0d-ab15-375d6d2730da	TCGA-A7-A4SE-10A-01	31968d1f-a42c-45b6-80d5-566604003325	TCGA-A7-A4SE-10A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	Repli-G	Yes	'--	'--	'--	released	'--
TCGA-BRCA	dbf6f981-15cc-40ad-91ac-a66360405fbd	TCGA-A7-A4SE	92fa6663-422f-4653-9b28-ad2209cdc35a	TCGA-A7-A4SE-10A	6d334bd5-4027-4c0d-ab15-375d6d2730da	TCGA-A7-A4SE-10A-01	9509dfdf-9d86-4a40-98ba-18f7a6ec5ea5	TCGA-A7-A4SE-10A-01D	'--	'--	'--	DNA	D	'--	0.17	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	'--
TCGA-BRCA	dcfd0b1d-5707-44a6-b225-5e8f7cea5ca1	TCGA-A8-A097	470e89e7-9c18-45d8-b12e-1be0b7dd4d10	TCGA-A8-A097-10A	838cab1b-271e-4b00-b187-3fba984b57f2	TCGA-A8-A097-10A-01	096577ca-b66b-41ca-ac48-a797f0b016c3	TCGA-A8-A097-10A-01D	2.0	'--	'--	DNA	D	'--	0.15	aDNA Preparation Type	Yes	'--	'--	UV Spec	released	'--
TCGA-BRCA	dcfd0b1d-5707-44a6-b225-5e8f7cea5ca1	TCGA-A8-A097	470e89e7-9c18-45d8-b12e-1be0b7dd4d10	TCGA-A8-A097-10A	838cab1b-271e-4b00-b187-3fba984b57f2	TCGA-A8-A097-10A-01	62030576-832a-489e-8b04-d275e92cd576	TCGA-A8-A097-10A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	Repli-G	Yes	'--	'--	'--	released	'--
TCGA-BRCA	dcfd0b1d-5707-44a6-b225-5e8f7cea5ca1	TCGA-A8-A097	470e89e7-9c18-45d8-b12e-1be0b7dd4d10	TCGA-A8-A097-10A	838cab1b-271e-4b00-b187-3fba984b57f2	TCGA-A8-A097-10A-01	696b2acf-10f2-4619-bf67-145f56b39006	TCGA-A8-A097-10A-01X	'--	'--	'--	Repli-G X (Qiagen) DNA	X	'--	'--	Repli-G X	Yes	'--	'--	'--	released	'--
TCGA-BRCA	dcfd0b1d-5707-44a6-b225-5e8f7cea5ca1	TCGA-A8-A097	8deb20df-b01a-40d8-a398-5dbb14786792	TCGA-A8-A097-01A	4f59d5ff-4d19-4462-b66d-6e0b0a9f7308	TCGA-A8-A097-01A-11	01d72b1f-e07a-4543-8d5c-2e4259d56812	TCGA-A8-A097-01A-11D	2.0	'--	'--	DNA	D	'--	0.14	aDNA Preparation Type	Yes	'--	'--	UV Spec	released	'--
TCGA-BRCA	dcfd0b1d-5707-44a6-b225-5e8f7cea5ca1	TCGA-A8-A097	8deb20df-b01a-40d8-a398-5dbb14786792	TCGA-A8-A097-01A	4f59d5ff-4d19-4462-b66d-6e0b0a9f7308	TCGA-A8-A097-01A-11	964c0777-c730-4a40-a5fd-91ef25d5ccc8	TCGA-A8-A097-01A-11W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	Repli-G	Yes	'--	'--	'--	released	'--
TCGA-BRCA	dcfd0b1d-5707-44a6-b225-5e8f7cea5ca1	TCGA-A8-A097	8deb20df-b01a-40d8-a398-5dbb14786792	TCGA-A8-A097-01A	4f59d5ff-4d19-4462-b66d-6e0b0a9f7308	TCGA-A8-A097-01A-11	b51169b1-8640-4674-b15f-e607e941a9f5	TCGA-A8-A097-01A-11R	1.87	'--	'--	RNA	R	'--	0.14	mirVana (Allprep DNA) RNA	Yes	2.0	7.4	UV Spec	released	'--
TCGA-BRCA	dcfd0b1d-5707-44a6-b225-5e8f7cea5ca1	TCGA-A8-A097	8deb20df-b01a-40d8-a398-5dbb14786792	TCGA-A8-A097-01A	4f59d5ff-4d19-4462-b66d-6e0b0a9f7308	TCGA-A8-A097-01A-11	d76da5d8-61b9-47db-bc11-4a057ade9e6a	TCGA-A8-A097-01A-11X	'--	'--	'--	Repli-G X (Qiagen) DNA	X	'--	'--	Repli-G X	Yes	'--	'--	'--	released	'--
TCGA-BRCA	e3935ce4-64d3-4a66-ba11-d308b844b410	TCGA-E9-A5FL	c677f76a-9a14-455b-b53b-1de5cd448678	TCGA-E9-A5FL-01A	b1cd99ff-0914-4d6b-85a1-6e661cd14912	TCGA-E9-A5FL-01A-11	34c65d0b-1208-4491-aec8-622f0f158d46	TCGA-E9-A5FL-01A-11D	'--	'--	'--	DNA	D	'--	0.15	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	'--
TCGA-BRCA	e3935ce4-64d3-4a66-ba11-d308b844b410	TCGA-E9-A5FL	c677f76a-9a14-455b-b53b-1de5cd448678	TCGA-E9-A5FL-01A	b1cd99ff-0914-4d6b-85a1-6e661cd14912	TCGA-E9-A5FL-01A-11	3ebae004-0eec-4eac-aa47-d0fb12b39128	TCGA-E9-A5FL-01A-11W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	Repli-G	Yes	'--	'--	'--	released	'--
TCGA-BRCA	e3935ce4-64d3-4a66-ba11-d308b844b410	TCGA-E9-A5FL	c677f76a-9a14-455b-b53b-1de5cd448678	TCGA-E9-A5FL-01A	b1cd99ff-0914-4d6b-85a1-6e661cd14912	TCGA-E9-A5FL-01A-11	4f833c3d-eb0e-4942-80bc-b135898e2ffc	TCGA-E9-A5FL-01A-11R	1.86	'--	'--	RNA	R	'--	0.17	mirVana (Allprep DNA) RNA	Yes	0.92	7.1	UV Spec	released	'--
TCGA-BRCA	e3935ce4-64d3-4a66-ba11-d308b844b410	TCGA-E9-A5FL	c677f76a-9a14-455b-b53b-1de5cd448678	TCGA-E9-A5FL-01A	eec0c03f-760f-4884-89ca-5a4b150553b5	TCGA-E9-A5FL-01A-41	7a0bb1ec-a255-413e-bfe5-3c1338866d58	TCGA-E9-A5FL-01A-41D	'--	'--	'--	DNA	D	'--	0.15	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	'--
TCGA-BRCA	e3935ce4-64d3-4a66-ba11-d308b844b410	TCGA-E9-A5FL	ea8244ca-c0aa-4735-8208-8d019890f6fa	TCGA-E9-A5FL-10A	8122c802-8f97-4217-921b-6daf13be787e	TCGA-E9-A5FL-10A-01	3e6c553e-5507-457b-b6b2-1e77fce0cf6b	TCGA-E9-A5FL-10A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	Repli-G	Yes	'--	'--	'--	released	'--
TCGA-BRCA	e3935ce4-64d3-4a66-ba11-d308b844b410	TCGA-E9-A5FL	ea8244ca-c0aa-4735-8208-8d019890f6fa	TCGA-E9-A5FL-10A	8122c802-8f97-4217-921b-6daf13be787e	TCGA-E9-A5FL-10A-01	5fb0b6dc-e3e0-4256-80d5-aea22ebdc00a	TCGA-E9-A5FL-10A-01D	'--	'--	'--	DNA	D	'--	0.14	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	'--
TCGA-BRCA	dd67408e-46ba-4573-9415-d4814e9f84de	TCGA-E9-A226	72d02ff2-d78f-4434-b7b1-8cf3376c5342	TCGA-E9-A226-10A	6a82da27-4234-4130-9750-92f80313f34a	TCGA-E9-A226-10A-01	64c35d04-61b6-4d98-b933-40f5f5c4991c	TCGA-E9-A226-10A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	Repli-G	Yes	'--	'--	'--	released	'--
TCGA-BRCA	dd67408e-46ba-4573-9415-d4814e9f84de	TCGA-E9-A226	72d02ff2-d78f-4434-b7b1-8cf3376c5342	TCGA-E9-A226-10A	6a82da27-4234-4130-9750-92f80313f34a	TCGA-E9-A226-10A-01	6f59e3d6-6acd-47fa-a533-f9248848cfea	TCGA-E9-A226-10A-01D	1.8	'--	'--	DNA	D	'--	0.18	aDNA Preparation Type	Yes	'--	'--	UV Spec	released	'--
TCGA-BRCA	dd67408e-46ba-4573-9415-d4814e9f84de	TCGA-E9-A226	c1adf54e-8248-4b44-a9a1-e883fcc4f702	TCGA-E9-A226-01A	1d92047b-cf43-4360-8549-2c5ae613bcb2	TCGA-E9-A226-01A-21	48c7abab-0e9e-45f1-b924-909bd9c80db5	TCGA-E9-A226-01A-21R	1.81	'--	'--	RNA	R	'--	0.17	mirVana (Allprep DNA) RNA	Yes	1.8	8.7	UV Spec	released	'--
TCGA-BRCA	dd67408e-46ba-4573-9415-d4814e9f84de	TCGA-E9-A226	c1adf54e-8248-4b44-a9a1-e883fcc4f702	TCGA-E9-A226-01A	1d92047b-cf43-4360-8549-2c5ae613bcb2	TCGA-E9-A226-01A-21	5623bb78-dd46-4f95-9936-0283e4120135	TCGA-E9-A226-01A-21D	1.79	'--	'--	DNA	D	'--	0.17	aDNA Preparation Type	Yes	'--	'--	UV Spec	released	'--
TCGA-BRCA	dd67408e-46ba-4573-9415-d4814e9f84de	TCGA-E9-A226	c1adf54e-8248-4b44-a9a1-e883fcc4f702	TCGA-E9-A226-01A	1d92047b-cf43-4360-8549-2c5ae613bcb2	TCGA-E9-A226-01A-21	9c107244-dd73-424f-804f-bcd1bcf1cb85	TCGA-E9-A226-01A-21W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	Repli-G	Yes	'--	'--	'--	released	'--
TCGA-BRCA	0ec70e40-07df-461d-8ff9-351240a0d454	TCGA-A7-A5ZV	b9eeeaf9-5a04-4f93-b2fb-897377bd57f4	TCGA-A7-A5ZV-01A	9933be2b-7832-4b36-9372-a6ab2dba428f	TCGA-A7-A5ZV-01A-11	63dcfc9b-98ef-4298-a516-0e159a1aa653	TCGA-A7-A5ZV-01A-11R	1.76	'--	'--	RNA	R	'--	0.15	mirVana (Allprep DNA) RNA	Yes	1.23	7.4	UV Spec	released	'--
TCGA-BRCA	0ec70e40-07df-461d-8ff9-351240a0d454	TCGA-A7-A5ZV	b9eeeaf9-5a04-4f93-b2fb-897377bd57f4	TCGA-A7-A5ZV-01A	9933be2b-7832-4b36-9372-a6ab2dba428f	TCGA-A7-A5ZV-01A-11	651eba2a-c96d-4458-ac31-1e590e20f24f	TCGA-A7-A5ZV-01A-11D	'--	'--	'--	DNA	D	'--	0.15	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	'--
TCGA-BRCA	0ec70e40-07df-461d-8ff9-351240a0d454	TCGA-A7-A5ZV	b9eeeaf9-5a04-4f93-b2fb-897377bd57f4	TCGA-A7-A5ZV-01A	9933be2b-7832-4b36-9372-a6ab2dba428f	TCGA-A7-A5ZV-01A-11	aea03496-e978-4f98-a2d5-31e2e91dc30c	TCGA-A7-A5ZV-01A-11W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	Repli-G	Yes	'--	'--	'--	released	'--
TCGA-BRCA	0ec70e40-07df-461d-8ff9-351240a0d454	TCGA-A7-A5ZV	cd6eb350-fe97-4bed-8e7d-ec59768ca798	TCGA-A7-A5ZV-10A	71600ca7-e469-4577-bcfb-2ccb5874cb44	TCGA-A7-A5ZV-10A-01	45be7821-7775-414f-920f-cf1bcd73228e	TCGA-A7-A5ZV-10A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	Repli-G	Yes	'--	'--	'--	released	'--
TCGA-BRCA	0ec70e40-07df-461d-8ff9-351240a0d454	TCGA-A7-A5ZV	cd6eb350-fe97-4bed-8e7d-ec59768ca798	TCGA-A7-A5ZV-10A	71600ca7-e469-4577-bcfb-2ccb5874cb44	TCGA-A7-A5ZV-10A-01	59159ef5-9915-4b56-816f-15b00bbb849e	TCGA-A7-A5ZV-10A-01D	'--	'--	'--	DNA	D	'--	0.15	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	'--
TCGA-BRCA	128d198e-9b22-427c-90db-3714455f3a17	TCGA-A2-A0T2	cb711bf0-eb99-4925-893d-485ac8beef1d	TCGA-A2-A0T2-10A	2a8dc4cc-c987-49b8-beac-11cb2414d2ed	TCGA-A2-A0T2-10A-01	74aa7b37-773c-4486-95cd-8bc0e5f8e2d9	TCGA-A2-A0T2-10A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	Repli-G	Yes	'--	'--	'--	released	'--
TCGA-BRCA	128d198e-9b22-427c-90db-3714455f3a17	TCGA-A2-A0T2	cb711bf0-eb99-4925-893d-485ac8beef1d	TCGA-A2-A0T2-10A	2a8dc4cc-c987-49b8-beac-11cb2414d2ed	TCGA-A2-A0T2-10A-01	a3d058f1-e3bd-43cc-bfd1-3681c2ee8aeb	TCGA-A2-A0T2-10A-01X	'--	'--	'--	Repli-G X (Qiagen) DNA	X	'--	'--	Repli-G X	Yes	'--	'--	'--	released	'--
TCGA-BRCA	128d198e-9b22-427c-90db-3714455f3a17	TCGA-A2-A0T2	cb711bf0-eb99-4925-893d-485ac8beef1d	TCGA-A2-A0T2-10A	2a8dc4cc-c987-49b8-beac-11cb2414d2ed	TCGA-A2-A0T2-10A-01	b0a32fab-3da7-43e4-af07-c541d242df58	TCGA-A2-A0T2-10A-01D	1.84	'--	'--	DNA	D	'--	0.16	Pre-extracted DNA received by TSS	Yes	'--	'--	UV Spec	released	'--
TCGA-BRCA	128d198e-9b22-427c-90db-3714455f3a17	TCGA-A2-A0T2	eeb8b594-1bba-4af3-be80-682e261965b4	TCGA-A2-A0T2-01A	d609fbf1-909e-4350-898a-490acbd535a0	TCGA-A2-A0T2-01A-11	06b145bb-316c-4f0d-bd8a-5a9f4d4cd87f	TCGA-A2-A0T2-01A-11W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	Repli-G	Yes	'--	'--	'--	released	'--
TCGA-BRCA	128d198e-9b22-427c-90db-3714455f3a17	TCGA-A2-A0T2	eeb8b594-1bba-4af3-be80-682e261965b4	TCGA-A2-A0T2-01A	d609fbf1-909e-4350-898a-490acbd535a0	TCGA-A2-A0T2-01A-11	4c7b924a-b6eb-4b30-9de4-b45d502bcabc	TCGA-A2-A0T2-01A-11R	1.84	'--	'--	RNA	R	'--	0.15	mirVana (Allprep DNA) RNA	Yes	1.5	8.5	UV Spec	released	'--
TCGA-BRCA	128d198e-9b22-427c-90db-3714455f3a17	TCGA-A2-A0T2	eeb8b594-1bba-4af3-be80-682e261965b4	TCGA-A2-A0T2-01A	d609fbf1-909e-4350-898a-490acbd535a0	TCGA-A2-A0T2-01A-11	8134dcbd-a55d-4987-97bc-98ae3bcb7421	TCGA-A2-A0T2-01A-11X	'--	'--	'--	Repli-G X (Qiagen) DNA	X	'--	'--	Repli-G X	Yes	'--	'--	'--	released	'--
TCGA-BRCA	128d198e-9b22-427c-90db-3714455f3a17	TCGA-A2-A0T2	eeb8b594-1bba-4af3-be80-682e261965b4	TCGA-A2-A0T2-01A	d609fbf1-909e-4350-898a-490acbd535a0	TCGA-A2-A0T2-01A-11	9cd08677-1afd-46ee-bf7e-501643d81fe5	TCGA-A2-A0T2-01A-11D	1.92	'--	'--	DNA	D	'--	0.14	aDNA Preparation Type	Yes	'--	'--	UV Spec	released	'--
TCGA-BRCA	e74aea7c-ca14-49df-b5cf-dacb839ac27a	TCGA-E9-A1NC	9ceae98d-26ae-4062-9bae-e5f6f66e3764	TCGA-E9-A1NC-10B	ed8be55d-1a96-425b-9043-3b2788932161	TCGA-E9-A1NC-10B-01	64ce8d00-9bf7-4bd6-b2a9-3df0319ff187	TCGA-E9-A1NC-10B-01D	'--	'--	'--	DNA	D	'--	0.13	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	'--
TCGA-BRCA	e74aea7c-ca14-49df-b5cf-dacb839ac27a	TCGA-E9-A1NC	cac9aeae-9b89-464b-bd07-de19a8663051	TCGA-E9-A1NC-10A	fa5644e2-3d34-4199-8e90-31bc2b220feb	TCGA-E9-A1NC-10A-01	76d2b73c-ad7a-4416-b10e-2f4ec79eafc8	TCGA-E9-A1NC-10A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	Repli-G	Yes	'--	'--	'--	released	'--
TCGA-BRCA	e74aea7c-ca14-49df-b5cf-dacb839ac27a	TCGA-E9-A1NC	cac9aeae-9b89-464b-bd07-de19a8663051	TCGA-E9-A1NC-10A	fa5644e2-3d34-4199-8e90-31bc2b220feb	TCGA-E9-A1NC-10A-01	931082c6-314d-409d-bc64-00d02d428d07	TCGA-E9-A1NC-10A-01D	1.92	'--	'--	DNA	D	'--	0.15	aDNA Preparation Type	Yes	'--	'--	UV Spec	released	'--
TCGA-BRCA	e74aea7c-ca14-49df-b5cf-dacb839ac27a	TCGA-E9-A1NC	cb5043e3-c1c1-4b06-9135-1aada484ba4b	TCGA-E9-A1NC-01A	32e9e0d7-0303-467a-92ca-ccb72bd990fc	TCGA-E9-A1NC-01A-12	028dd28a-a098-4694-8507-0065c3920261	TCGA-E9-A1NC-01A-12W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	Repli-G	Yes	'--	'--	'--	released	'--
TCGA-BRCA	e74aea7c-ca14-49df-b5cf-dacb839ac27a	TCGA-E9-A1NC	cb5043e3-c1c1-4b06-9135-1aada484ba4b	TCGA-E9-A1NC-01A	32e9e0d7-0303-467a-92ca-ccb72bd990fc	TCGA-E9-A1NC-01A-12	47c4dcae-b401-4264-8e3a-1d2bd92920f9	TCGA-E9-A1NC-01A-12D	2.0	'--	'--	DNA	D	'--	0.18	aDNA Preparation Type	Yes	'--	'--	UV Spec	released	'--
TCGA-BRCA	e74aea7c-ca14-49df-b5cf-dacb839ac27a	TCGA-E9-A1NC	cb5043e3-c1c1-4b06-9135-1aada484ba4b	TCGA-E9-A1NC-01A	32e9e0d7-0303-467a-92ca-ccb72bd990fc	TCGA-E9-A1NC-01A-12	4c44adc2-2364-4fe5-897b-3bf6e5663158	TCGA-E9-A1NC-01A-12R	1.89	'--	'--	RNA	R	'--	0.17	mirVana (Allprep DNA) RNA	Yes	1.1	7.1	UV Spec	released	'--
TCGA-BRCA	e74aea7c-ca14-49df-b5cf-dacb839ac27a	TCGA-E9-A1NC	cb5043e3-c1c1-4b06-9135-1aada484ba4b	TCGA-E9-A1NC-01A	67de0659-1154-4ca8-b6ce-dc8e93ecc798	TCGA-E9-A1NC-01A-21	4706cb04-7501-4c10-9553-62805456de09	TCGA-E9-A1NC-01A-21R	1.83	'--	'--	RNA	R	'--	0.17	mirVana (Allprep DNA) RNA	Yes	1.48	8.2	UV Spec	released	'--
TCGA-BRCA	e74aea7c-ca14-49df-b5cf-dacb839ac27a	TCGA-E9-A1NC	cb5043e3-c1c1-4b06-9135-1aada484ba4b	TCGA-E9-A1NC-01A	67de0659-1154-4ca8-b6ce-dc8e93ecc798	TCGA-E9-A1NC-01A-21	fe01e1dd-c006-4b81-8379-906c0b6fdff1	TCGA-E9-A1NC-01A-21D	'--	'--	'--	DNA	D	'--	0.14	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	'--
TCGA-BRCA	298d33da-15af-48cb-b30f-eaf54e7baa43	TCGA-A2-A0YH	3c1bb339-9e32-4a9e-8bd0-9171f91fef94	TCGA-A2-A0YH-10A	a14c7f7e-dfb7-4faf-987c-bb286810f007	TCGA-A2-A0YH-10A-01	2f077c87-a521-403b-9051-1c017ee8e35a	TCGA-A2-A0YH-10A-01X	'--	'--	'--	Repli-G X (Qiagen) DNA	X	'--	'--	Repli-G X	Yes	'--	'--	'--	released	'--
TCGA-BRCA	298d33da-15af-48cb-b30f-eaf54e7baa43	TCGA-A2-A0YH	3c1bb339-9e32-4a9e-8bd0-9171f91fef94	TCGA-A2-A0YH-10A	a14c7f7e-dfb7-4faf-987c-bb286810f007	TCGA-A2-A0YH-10A-01	fd2e2ae7-090d-4e8d-9ce5-eb0bfc6e9895	TCGA-A2-A0YH-10A-01D	2.02	'--	'--	DNA	D	'--	0.09	Pre-extracted DNA received by TSS	Yes	'--	'--	PicoGreen	released	'--
